i;j;t;demand
132;337;67;1
132;350;120;1
132;359;31;1
132;365;20;1
132;382;119;1
132;384;7;1
132;389;9;1
132;413;94;1
132;431;19;1
132;431;112;1
132;431;116;1
133;2;25;1
133;4;8;1
133;26;143;1
133;38;139;1
133;50;70;1
133;66;64;1
133;67;45;1
133;73;146;1
133;84;161;1
133;89;118;1
133;96;160;1
133;100;82;1
133;103;143;1
133;105;37;1
133;108;116;1
133;110;116;1
133;112;85;1
133;112;119;1
133;113;91;1
133;114;17;1
133;114;39;1
133;114;47;1
133;116;109;1
133;120;33;1
133;120;140;1
133;122;45;1
133;126;42;1
133;129;14;1
133;137;83;1
133;157;155;1
133;165;32;1
133;167;91;1
133;182;164;1
133;199;19;1
133;201;36;1
133;203;156;1
133;217;114;1
133;225;37;1
133;227;93;1
133;242;117;1
133;258;71;1
133;271;105;1
133;273;134;1
133;281;17;1
133;301;119;1
133;309;120;1
133;319;159;1
133;321;33;1
133;322;101;1
133;322;143;1
133;326;85;1
133;332;78;1
133;335;43;1
133;336;13;1
133;336;68;1
133;339;19;1
133;340;143;1
133;346;47;1
133;347;137;1
133;350;71;1
133;356;68;1
133;381;47;1
133;381;113;1
133;384;166;1
133;425;89;1
133;430;141;1
133;431;59;1
133;431;60;1
133;431;64;1
134;3;40;1
134;15;158;1
134;22;94;1
134;23;141;1
134;38;6;1
134;45;120;1
134;47;45;1
134;48;147;1
134;64;31;1
134;66;118;1
134;78;140;1
134;81;138;1
134;85;46;1
134;89;107;1
134;94;108;1
134;94;122;1
134;95;121;1
134;99;37;1
134;102;131;1
134;109;68;1
134;111;68;1
134;123;43;1
134;124;64;1
134;127;131;1
134;139;91;1
134;193;139;1
134;227;140;1
134;231;163;1
134;243;99;1
134;302;44;1
134;304;162;1
134;311;140;1
134;315;88;1
134;316;117;1
134;332;160;1
134;334;108;1
134;335;91;1
134;337;43;1
134;340;140;1
134;341;136;1
134;343;119;1
134;344;112;1
134;370;33;1
134;374;158;1
134;375;163;1
134;383;151;1
134;394;95;1
134;409;154;1
134;412;43;1
134;423;118;1
134;428;16;1
134;431;34;1
134;431;62;1
134;431;116;1
135;6;140;1
135;8;93;1
135;9;15;1
135;10;143;1
135;27;165;1
135;28;24;1
135;31;69;1
135;35;85;1
135;38;41;1
135;38;140;1
135;42;16;1
135;43;140;1
135;45;106;1
135;48;141;1
135;55;113;1
135;55;116;1
135;71;39;1
135;76;140;1
135;85;131;1
135;86;140;1
135;90;99;1
135;92;37;1
135;93;140;1
135;94;142;1
135;98;133;1
135;101;57;1
135;101;69;1
135;107;66;1
135;107;114;1
135;110;43;1
135;117;62;1
135;125;70;1
135;128;145;1
135;133;36;1
135;133;137;1
135;144;91;1
135;167;0;1
135;175;112;1
135;183;0;1
135;184;118;1
135;202;94;1
135;215;132;1
135;216;14;1
135;217;121;1
135;230;48;1
135;234;13;1
135;241;160;1
135;254;122;1
135;268;106;1
135;271;46;1
135;271;145;1
135;300;143;1
135;302;162;1
135;308;162;1
135;312;140;1
135;316;160;1
135;322;154;1
135;323;113;1
135;326;3;1
135;342;158;1
135;344;43;1
135;345;68;1
135;346;133;1
135;349;70;1
135;350;145;1
135;352;137;1
135;383;152;1
135;386;47;1
135;392;66;1
135;404;136;1
135;419;155;1
135;420;72;1
135;420;115;1
135;424;13;1
135;431;66;1
135;431;68;1
135;431;160;1
136;5;140;1
136;27;55;1
136;32;167;1
136;38;72;1
136;43;114;1
136;54;69;1
136;59;153;1
136;61;166;1
136;76;166;1
136;81;92;1
136;85;115;1
136;87;158;1
136;107;67;1
136;112;56;1
136;113;120;1
136;113;138;1
136;117;134;1
136;126;117;1
136;130;135;1
136;134;137;1
136;151;95;1
136;169;67;1
136;178;164;1
136;191;89;1
136;192;39;1
136;195;111;1
136;219;119;1
136;243;115;1
136;263;37;1
136;307;165;1
136;311;21;1
136;312;35;1
136;317;53;1
136;318;110;1
136;322;68;1
136;342;45;1
136;345;44;1
136;347;129;1
136;356;66;1
136;358;143;1
136;367;45;1
136;372;139;1
136;382;120;1
136;388;161;1
136;390;105;1
136;393;9;1
136;407;30;1
136;431;60;1
136;431;78;1
136;432;8;1
137;2;67;1
137;11;115;1
137;26;41;1
137;35;22;1
137;79;67;1
137;83;149;1
137;86;44;1
137;86;115;1
137;93;14;1
137;96;54;1
137;98;35;1
137;102;118;1
137;103;115;1
137;113;140;1
137;114;96;1
137;118;64;1
137;119;142;1
137;122;130;1
137;134;71;1
137;135;30;1
137;137;116;1
137;138;48;1
137;146;20;1
137;151;116;1
137;158;95;1
137;160;16;1
137;164;138;1
137;183;111;1
137;196;70;1
137;240;52;1
137;242;95;1
137;247;147;1
137;270;79;1
137;272;163;1
137;277;68;1
137;278;116;1
137;305;141;1
137;309;163;1
137;310;120;1
137;312;23;1
137;316;138;1
137;321;102;1
137;335;115;1
137;337;165;1
137;344;1;1
137;347;139;1
137;349;70;1
137;352;14;1
137;355;163;1
137;368;9;1
137;378;163;1
137;399;116;1
137;406;21;1
137;409;21;1
137;416;146;1
137;431;153;1
137;431;162;1
138;2;145;1
138;2;165;1
138;24;142;1
138;37;134;1
138;44;144;1
138;45;160;1
138;53;163;1
138;62;1;1
138;90;98;1
138;92;57;1
138;93;103;1
138;93;135;1
138;94;145;1
138;100;32;1
138;102;33;1
138;102;52;1
138;105;119;1
138;109;1;1
138;118;44;1
138;118;118;1
138;119;41;1
138;121;37;1
138;124;90;1
138;127;157;1
138;133;70;1
138;142;12;1
138;146;114;1
138;151;77;1
138;152;44;1
138;168;113;1
138;169;13;1
138;170;98;1
138;187;159;1
138;194;161;1
138;197;146;1
138;198;20;1
138;206;162;1
138;213;46;1
138;214;25;1
138;218;68;1
138;302;144;1
138;304;124;1
138;309;157;1
138;310;70;1
138;313;21;1
138;317;154;1
138;318;9;1
138;319;115;1
138;328;90;1
138;334;111;1
138;339;91;1
138;339;112;1
138;344;133;1
138;346;137;1
138;348;163;1
138;355;10;1
138;374;117;1
138;382;122;1
138;383;116;1
138;386;120;1
138;389;69;1
138;399;138;1
138;406;40;1
138;407;91;1
138;416;91;1
138;426;142;1
138;429;0;1
138;431;9;1
138;431;136;1
139;1;45;1
139;3;139;1
139;4;112;1
139;8;104;1
139;10;7;1
139;28;142;1
139;40;42;1
139;84;123;1
139;84;144;1
139;87;35;1
139;88;137;1
139;93;15;1
139;107;21;1
139;109;118;1
139;125;89;1
139;128;46;1
139;133;142;1
139;134;14;1
139;136;160;1
139;142;160;1
139;151;44;1
139;159;161;1
139;166;65;1
139;175;157;1
139;177;162;1
139;183;113;1
139;183;116;1
139;190;43;1
139;202;4;1
139;205;19;1
139;218;139;1
139;241;37;1
139;243;110;1
139;244;9;1
139;247;86;1
139;270;118;1
139;299;132;1
139;300;158;1
139;307;163;1
139;318;71;1
139;320;66;1
139;322;79;1
139;345;97;1
139;347;42;1
139;349;119;1
139;375;139;1
139;382;112;1
139;403;142;1
139;411;141;1
139;415;92;1
140;6;26;1
140;15;105;1
140;19;76;1
140;32;121;1
140;43;66;1
140;45;41;1
140;55;117;1
140;59;109;1
140;68;138;1
140;74;142;1
140;75;89;1
140;81;117;1
140;84;145;1
140;85;39;1
140;90;68;1
140;93;55;1
140;101;41;1
140;103;12;1
140;103;154;1
140;107;22;1
140;109;83;1
140;110;105;1
140;110;115;1
140;111;94;1
140;113;139;1
140;129;140;1
140;131;86;1
140;136;159;1
140;138;105;1
140;155;67;1
140;158;164;1
140;168;67;1
140;177;118;1
140;188;112;1
140;194;40;1
140;204;113;1
140;221;122;1
140;251;11;1
140;278;40;1
140;292;144;1
140;314;78;1
140;319;19;1
140;323;66;1
140;326;120;1
140;327;67;1
140;330;116;1
140;337;0;1
140;339;113;1
140;340;117;1
140;347;16;1
140;347;17;1
140;353;136;1
140;392;46;1
140;397;105;1
140;401;69;1
140;402;21;1
140;412;135;1
140;413;66;1
140;414;66;1
140;415;145;1
140;419;58;1
140;422;69;1
140;426;138;1
140;431;10;1
140;431;108;1
140;431;115;1
141;1;120;1
141;5;88;1
141;26;158;1
141;45;21;1
141;54;83;1
141;56;122;1
141;67;141;1
141;72;167;1
141;73;45;1
141;78;139;1
141;83;43;1
141;86;116;1
141;91;36;1
141;93;90;1
141;96;8;1
141;98;117;1
141;103;23;1
141;104;32;1
141;104;50;1
141;104;66;1
141;107;77;1
141;107;140;1
141;108;121;1
141;118;43;1
141;119;44;1
141;124;21;1
141;128;103;1
141;137;119;1
141;139;47;1
141;141;111;1
141;158;97;1
141;164;1;1
141;169;118;1
141;174;146;1
141;186;68;1
141;187;69;1
141;198;19;1
141;200;43;1
141;201;140;1
141;212;116;1
141;218;107;1
141;220;165;1
141;227;90;1
141;244;68;1
141;269;117;1
141;297;140;1
141;302;0;1
141;302;135;1
141;313;118;1
141;317;8;1
141;321;89;1
141;324;157;1
141;338;65;1
141;341;55;1
141;342;93;1
141;347;117;1
141;351;116;1
141;357;43;1
141;380;165;1
141;382;43;1
141;384;82;1
141;392;140;1
141;396;65;1
141;399;141;1
141;412;93;1
141;417;22;1
141;417;109;1
141;425;113;1
141;428;19;1
141;431;8;1
141;431;38;1
141;431;67;1
141;431;80;1
141;431;134;1
142;5;44;1
142;19;36;1
142;22;66;1
142;38;96;1
142;42;141;1
142;44;96;1
142;68;144;1
142;82;118;1
142;90;116;1
142;95;107;1
142;102;66;1
142;104;12;1
142;111;165;1
142;113;33;1
142;121;122;1
142;122;105;1
142;124;112;1
142;125;95;1
142;128;20;1
142;130;119;1
142;135;85;1
142;136;43;1
142;140;94;1
142;153;90;1
142;165;114;1
142;172;134;1
142;185;95;1
142;194;20;1
142;194;62;1
142;201;125;1
142;204;72;1
142;217;159;1
142;240;96;1
142;269;110;1
142;310;135;1
142;315;115;1
142;316;116;1
142;317;20;1
142;322;72;1
142;343;124;1
142;343;149;1
142;348;136;1
142;376;41;1
142;388;87;1
142;389;129;1
142;404;67;1
142;405;46;1
142;424;138;1
143;9;104;1
143;13;32;1
143;34;122;1
143;35;34;1
143;35;44;1
143;41;47;1
143;45;142;1
143;51;164;1
143;60;116;1
143;79;39;1
143;84;143;1
143;88;112;1
143;92;89;1
143;93;45;1
143;95;136;1
143;98;145;1
143;102;121;1
143;103;86;1
143;109;38;1
143;115;118;1
143;117;46;1
143;122;135;1
143;127;165;1
143;128;165;1
143;130;90;1
143;143;44;1
143;143;66;1
143;143;82;1
143;151;11;1
143;154;20;1
143;158;24;1
143;162;92;1
143;163;139;1
143;168;59;1
143;168;95;1
143;169;165;1
143;172;119;1
143;172;167;1
143;174;72;1
143;184;72;1
143;197;81;1
143;206;157;1
143;213;143;1
143;240;161;1
143;258;22;1
143;270;96;1
143;277;89;1
143;306;69;1
143;315;81;1
143;325;66;1
143;332;144;1
143;335;120;1
143;338;161;1
143;342;66;1
143;347;44;1
143;351;102;1
143;366;68;1
143;368;89;1
143;371;90;1
143;373;44;1
143;375;15;1
143;388;21;1
143;402;95;1
143;406;129;1
143;426;86;1
143;431;59;1
143;431;89;1
143;431;110;1
143;431;151;1
144;28;162;1
144;46;71;1
144;49;58;1
144;67;153;1
144;74;59;1
144;97;156;1
144;99;80;1
144;120;146;1
144;139;138;1
144;167;68;1
144;174;66;1
144;224;142;1
144;317;155;1
145;68;129;1
145;89;116;1
145;132;58;1
145;143;10;1
145;153;43;1
145;224;132;1
145;229;105;1
145;342;57;1
145;357;136;1
146;41;46;1
146;49;167;1
146;57;81;1
146;63;81;1
146;69;85;1
146;91;61;1
146;93;93;1
146;105;86;1
146;113;106;1
146;138;44;1
146;146;7;1
146;252;120;1
146;315;23;1
146;318;33;1
146;320;138;1
146;344;46;1
146;393;80;1
147;16;83;1
147;19;92;1
147;32;59;1
147;32;115;1
147;65;8;1
147;77;135;1
147;92;134;1
147;124;23;1
147;129;49;1
147;137;89;1
147;143;166;1
147;149;154;1
147;157;166;1
147;320;86;1
147;322;36;1
147;332;144;1
147;375;134;1
147;401;42;1
147;431;128;1
148;2;21;1
148;23;79;1
148;31;18;1
148;50;80;1
148;62;52;1
148;83;33;1
148;97;45;1
148;100;37;1
148;100;130;1
148;101;20;1
148;117;43;1
148;124;157;1
148;130;61;1
148;130;68;1
148;141;61;1
148;149;20;1
148;151;91;1
148;153;124;1
148;155;27;1
148;194;33;1
148;228;94;1
148;316;83;1
148;337;115;1
148;338;85;1
148;431;37;1
148;431;76;1
148;431;134;1
149;2;111;1
149;36;9;1
149;42;42;1
149;43;161;1
149;44;5;1
149;47;5;1
149;52;43;1
149;55;114;1
149;67;112;1
149;78;58;1
149;79;105;1
149;91;121;1
149;133;9;1
149;152;105;1
149;157;81;1
149;191;113;1
149;317;19;1
149;318;53;1
149;318;62;1
149;318;117;1
149;431;102;1
150;3;150;1
150;5;127;1
150;12;149;1
150;25;89;1
150;37;37;1
150;49;31;1
150;54;69;1
150;60;9;1
150;67;128;1
150;98;144;1
150;135;163;1
150;141;105;1
150;146;49;1
150;153;117;1
150;156;116;1
150;158;31;1
150;222;63;1
150;317;21;1
150;318;69;1
150;320;130;1
150;341;135;1
150;343;44;1
150;347;135;1
150;393;14;1
150;400;129;1
151;7;117;1
151;25;32;1
151;38;139;1
151;55;65;1
151;77;137;1
151;87;9;1
151;112;135;1
151;121;116;1
151;125;118;1
151;127;81;1
151;157;30;1
151;158;36;1
151;317;129;1
151;318;154;1
151;319;92;1
151;343;153;1
151;364;43;1
152;1;137;1
152;1;140;1
152;4;25;1
152;5;5;1
152;10;5;1
152;14;163;1
152;17;80;1
152;28;149;1
152;29;9;1
152;35;164;1
152;41;81;1
152;80;5;1
152;150;43;1
152;150;105;1
152;153;31;1
152;242;22;1
152;242;67;1
152;317;82;1
152;320;31;1
152;330;6;1
152;339;68;1
152;352;140;1
152;377;130;1
152;394;144;1
152;431;32;1
152;431;165;1
153;7;66;1
153;24;115;1
153;48;121;1
153;52;163;1
153;53;32;1
153;59;111;1
153;61;106;1
153;71;33;1
153;72;29;1
153;111;22;1
153;118;118;1
153;142;19;1
153;142;37;1
153;149;120;1
153;175;116;1
153;213;46;1
153;281;94;1
153;324;164;1
153;345;143;1
153;346;21;1
153;348;56;1
153;351;162;1
154;6;32;1
154;9;92;1
154;12;104;1
154;14;139;1
154;40;68;1
154;41;141;1
154;63;106;1
154;71;105;1
154;72;58;1
154;80;92;1
154;106;157;1
154;112;19;1
154;124;137;1
154;137;18;1
154;138;94;1
154;151;91;1
154;228;118;1
154;247;167;1
154;314;20;1
154;348;130;1
154;350;91;1
154;353;113;1
154;376;142;1
154;395;161;1
154;431;36;1
155;30;154;1
155;34;55;1
155;40;130;1
155;53;105;1
155;61;58;1
155;64;13;1
155;65;103;1
155;74;149;1
155;92;120;1
155;97;10;1
155;132;115;1
155;132;166;1
155;274;140;1
155;277;93;1
155;322;13;1
155;333;17;1
155;378;7;1
155;378;20;1
155;431;55;1
156;3;115;1
156;23;127;1
156;25;162;1
156;35;129;1
156;45;80;1
156;47;155;1
156;48;107;1
156;76;97;1
156;78;135;1
156;93;140;1
156;108;64;1
156;111;138;1
156;171;143;1
156;219;94;1
156;304;140;1
156;334;89;1
156;349;35;1
156;431;82;1
157;2;44;1
157;16;43;1
157;17;81;1
157;25;68;1
157;28;67;1
157;31;42;1
157;31;82;1
157;53;56;1
157;61;41;1
157;80;153;1
157;98;42;1
157;102;97;1
157;114;60;1
157;117;70;1
157;124;69;1
157;128;25;1
157;130;94;1
157;159;120;1
157;321;43;1
157;326;141;1
157;339;24;1
157;352;156;1
157;357;18;1
157;373;109;1
157;383;10;1
157;412;135;1
157;431;99;1
158;1;76;1
158;5;21;1
158;16;65;1
158;38;117;1
158;67;101;1
158;71;44;1
158;103;82;1
158;106;155;1
158;134;81;1
158;134;132;1
158;153;62;1
158;156;166;1
158;158;110;1
158;230;47;1
158;350;114;1
159;4;18;1
159;13;160;1
159;21;82;1
159;24;42;1
159;31;7;1
159;40;66;1
159;41;115;1
159;55;116;1
159;64;154;1
159;68;48;1
159;109;102;1
159;114;48;1
159;124;82;1
159;124;84;1
159;125;56;1
159;140;129;1
159;142;31;1
159;143;19;1
159;144;130;1
159;150;142;1
159;152;21;1
159;153;138;1
159;154;8;1
159;154;44;1
159;158;21;1
159;219;112;1
159;317;39;1
159;321;10;1
159;334;154;1
159;341;126;1
160;64;6;1
160;104;118;1
160;111;79;1
160;112;142;1
160;158;90;1
160;189;156;1
160;207;92;1
160;227;95;1
160;255;17;1
160;277;20;1
160;300;48;1
160;324;125;1
160;356;70;1
160;357;140;1
160;404;31;1
160;404;78;1
160;404;106;1
161;89;127;1
161;93;127;1
161;94;71;1
161;94;118;1
161;97;158;1
161;181;125;1
161;206;59;1
161;211;71;1
161;251;159;1
161;276;76;1
161;303;154;1
161;322;88;1
161;333;140;1
161;431;82;1
162;87;164;1
162;88;45;1
162;106;85;1
162;107;157;1
162;149;89;1
162;171;44;1
162;179;165;1
162;257;95;1
162;315;164;1
162;345;33;1
162;364;81;1
162;400;152;1
162;431;68;1
163;60;20;1
163;96;40;1
163;104;74;1
163;138;44;1
163;140;8;1
163;140;66;1
163;140;107;1
163;141;167;1
163;169;67;1
163;190;44;1
163;261;103;1
163;276;14;1
163;302;114;1
163;306;145;1
163;312;68;1
163;316;66;1
163;356;104;1
163;431;44;1
164;13;94;1
164;85;82;1
164;85;131;1
164;91;93;1
164;92;60;1
164;92;61;1
164;95;57;1
164;106;85;1
164;106;156;1
164;108;17;1
164;113;11;1
164;113;94;1
164;125;45;1
164;132;163;1
164;134;86;1
164;136;70;1
164;138;72;1
164;139;30;1
164;165;106;1
164;168;33;1
164;183;150;1
164;191;73;1
164;201;36;1
164;201;140;1
164;220;137;1
164;221;44;1
164;234;44;1
164;234;137;1
164;253;133;1
164;271;15;1
164;277;105;1
164;299;81;1
164;306;163;1
164;308;42;1
164;313;140;1
164;316;166;1
164;317;36;1
164;319;66;1
164;319;162;1
164;330;139;1
164;332;89;1
164;349;81;1
164;355;108;1
164;372;50;1
164;388;12;1
164;400;35;1
164;401;141;1
164;419;157;1
165;45;120;1
165;56;18;1
165;72;33;1
165;89;142;1
165;108;68;1
165;108;144;1
165;109;13;1
165;109;32;1
165;115;160;1
165;124;60;1
165;148;88;1
165;164;69;1
165;190;15;1
165;195;117;1
165;241;32;1
165;243;16;1
165;255;57;1
165;257;48;1
165;333;94;1
165;337;43;1
165;340;46;1
165;352;29;1
165;357;164;1
165;412;105;1
165;422;32;1
165;431;79;1
165;434;131;1
166;89;42;1
166;93;75;1
166;99;156;1
166;168;84;1
166;180;94;1
166;244;104;1
166;304;20;1
166;317;44;1
167;26;69;1
167;70;55;1
167;84;20;1
167;93;105;1
167;95;144;1
167;98;74;1
167;104;119;1
167;111;94;1
167;112;91;1
167;118;48;1
167;127;22;1
167;129;143;1
167;133;140;1
167;143;104;1
167;166;150;1
167;174;25;1
167;181;46;1
167;197;80;1
167;203;116;1
167;226;46;1
167;233;162;1
167;247;138;1
167;256;9;1
167;259;56;1
167;308;59;1
167;311;46;1
167;311;70;1
167;320;140;1
167;332;132;1
167;336;160;1
167;413;65;1
167;425;93;1
167;431;18;1
167;431;127;1
167;431;153;1
168;27;19;1
168;79;139;1
168;82;158;1
168;91;131;1
168;92;105;1
168;103;16;1
168;111;18;1
168;131;41;1
168;131;143;1
168;161;163;1
168;178;94;1
168;196;8;1
168;198;119;1
168;201;144;1
168;207;45;1
168;268;142;1
168;269;162;1
168;310;67;1
168;317;65;1
168;318;36;1
168;318;110;1
168;322;61;1
168;331;66;1
168;341;69;1
168;343;165;1
168;355;129;1
168;386;46;1
168;431;59;1
168;431;94;1
168;431;139;1
168;434;37;1
169;1;102;1
169;28;95;1
169;51;83;1
169;78;97;1
169;83;110;1
169;101;157;1
169;106;35;1
169;109;78;1
169;117;81;1
169;119;158;1
169;170;143;1
169;171;115;1
169;175;9;1
169;181;67;1
169;184;40;1
169;186;14;1
169;189;66;1
169;198;161;1
169;225;113;1
169;273;103;1
169;307;158;1
169;310;65;1
169;311;40;1
169;318;159;1
169;356;118;1
169;370;165;1
169;413;20;1
169;421;145;1
169;428;44;1
169;431;8;1
169;431;135;1
170;3;45;1
170;18;140;1
170;26;11;1
170;39;118;1
170;64;142;1
170;85;104;1
170;86;145;1
170;93;88;1
170;94;86;1
170;98;9;1
170;105;140;1
170;110;89;1
170;121;156;1
170;136;41;1
170;153;90;1
170;168;90;1
170;177;80;1
170;181;86;1
170;188;69;1
170;222;16;1
170;226;80;1
170;241;103;1
170;248;139;1
170;271;80;1
170;277;18;1
170;306;101;1
170;308;38;1
170;325;96;1
170;344;59;1
170;352;166;1
170;353;30;1
170;368;37;1
170;401;115;1
170;402;106;1
170;404;88;1
170;406;130;1
171;8;164;1
171;82;66;1
171;84;59;1
171;93;135;1
171;98;139;1
171;104;88;1
171;110;50;1
171;119;154;1
171;126;10;1
171;134;113;1
171;137;158;1
171;138;44;1
171;138;130;1
171;139;80;1
171;140;10;1
171;152;92;1
171;199;59;1
171;244;143;1
171;247;115;1
171;257;10;1
171;260;140;1
171;272;45;1
171;302;101;1
171;309;131;1
171;314;11;1
171;322;10;1
171;337;144;1
171;342;139;1
171;371;152;1
171;389;43;1
171;404;43;1
171;415;140;1
171;417;78;1
171;431;42;1
171;431;56;1
171;431;112;1
172;2;140;1
172;4;57;1
172;10;91;1
172;26;72;1
172;43;159;1
172;51;122;1
172;51;130;1
172;80;65;1
172;85;116;1
172;88;155;1
172;89;49;1
172;101;139;1
172;105;103;1
172;113;128;1
172;140;39;1
172;163;95;1
172;165;163;1
172;176;44;1
172;185;54;1
172;187;52;1
172;193;94;1
172;197;3;1
172;203;20;1
172;203;121;1
172;245;56;1
172;247;33;1
172;261;52;1
172;302;71;1
172;307;23;1
172;339;94;1
172;398;18;1
172;409;55;1
172;413;103;1
172;426;77;1
172;431;37;1
173;55;159;1
173;83;81;1
173;95;93;1
173;112;56;1
173;142;134;1
173;151;164;1
173;163;117;1
173;164;140;1
173;191;104;1
173;197;160;1
173;235;43;1
173;245;47;1
173;271;33;1
173;303;94;1
173;316;162;1
173;320;53;1
173;331;141;1
173;385;57;1
173;390;77;1
173;425;57;1
173;431;37;1
173;431;66;1
173;431;86;1
173;431;103;1
173;431;117;1
173;431;154;1
174;9;138;1
174;9;160;1
174;11;16;1
174;21;165;1
174;37;77;1
174;55;95;1
174;56;150;1
174;94;109;1
174;95;92;1
174;96;71;1
174;105;115;1
174;114;162;1
174;126;138;1
174;141;10;1
174;168;115;1
174;180;107;1
174;187;8;1
174;193;112;1
174;206;12;1
174;207;68;1
174;222;36;1
174;222;69;1
174;246;7;1
174;247;135;1
174;248;129;1
174;255;117;1
174;295;19;1
174;306;40;1
174;318;132;1
174;337;49;1
174;345;86;1
174;346;157;1
174;357;21;1
