i;j;t;demand
116;174;66;1
269;110;131;1
270;135;160;1
431;239;115;1
393;356;33;1
124;202;98;1
345;136;54;1
92;308;74;1
377;339;143;1
134;35;47;1
308;375;78;1
109;319;156;1
254;6;95;1
402;404;137;1
387;427;158;1
255;322;22;1
13;306;156;1
43;89;21;1
101;428;45;1
9;106;117;1
335;306;165;1
396;92;144;1
188;321;42;1
389;432;32;1
63;329;48;1
399;100;98;1
312;424;54;1
139;88;10;1
44;95;138;1
322;378;136;1
111;151;45;1
417;434;56;2
334;11;111;1
430;419;41;1
355;326;63;1
38;6;89;1
184;226;79;1
260;316;42;1
340;336;91;1
372;133;92;1
137;143;141;1
87;51;141;1
102;431;136;1
350;134;66;1
38;194;140;1
176;60;135;1
141;172;87;1
410;348;141;1
154;101;93;1
251;316;82;1
133;194;94;1
88;431;60;1
122;347;141;1
103;228;64;1
393;102;56;1
415;138;136;1
199;125;17;1
263;345;123;1
310;142;110;1
381;12;155;1
375;130;71;1
62;64;63;1
137;42;167;1
123;80;12;1
388;88;23;1
71;343;114;1
141;319;115;1
78;80;109;1
230;326;117;1
415;110;43;1
269;272;94;1
104;273;47;1
168;421;111;1
119;60;42;1
296;431;92;1
332;346;125;1
245;318;80;1
313;218;80;1
109;113;145;1
393;387;67;1
102;81;120;1
30;335;135;1
344;105;104;1
31;111;162;1
193;101;7;1
211;221;32;1
383;407;58;1
428;129;106;1
314;173;102;1
319;107;103;1
159;149;83;1
146;116;103;1
315;116;140;1
413;108;55;1
247;222;167;1
324;112;114;1
200;428;64;1
376;105;52;1
356;141;11;1
102;196;3;1
308;100;67;1
364;89;71;1
89;131;160;1
332;225;139;1
305;175;94;1
313;178;106;1
148;38;156;1
113;260;138;1
240;214;18;1
371;192;141;1
349;231;37;1
269;129;121;1
97;110;111;1
199;201;136;1
324;234;105;1
236;374;67;1
164;252;23;1
124;340;5;1
307;399;117;1
329;185;16;1
85;294;116;1
96;189;64;1
84;100;164;1
249;213;42;1
218;333;7;1
85;336;111;1
194;110;128;1
380;26;20;1
312;311;141;1
92;203;141;1
426;99;104;1
353;88;142;1
107;340;93;1
199;314;129;1
168;260;81;1
164;88;82;1
276;113;67;1
255;431;139;1
345;170;115;1
182;431;19;1
117;312;20;1
38;340;41;1
28;27;41;1
349;325;82;1
195;88;94;1
232;29;144;1
139;379;18;1
255;197;137;1
24;235;32;1
103;85;68;1
108;93;93;1
123;124;145;1
255;351;140;1
386;318;61;1
114;89;118;1
1;396;142;1
170;26;79;1
309;313;145;1
54;263;74;1
270;377;124;1
310;113;114;1
421;323;31;1
330;157;106;1
407;396;71;1
126;419;67;1
301;118;54;1
85;179;66;1
431;413;42;1
105;329;21;1
61;154;140;1
431;51;69;1
185;247;94;1
171;311;118;1
210;191;31;1
93;156;153;1
348;408;88;1
90;277;129;1
231;351;96;1
64;202;117;1
199;404;144;1
394;431;33;1
119;178;38;1
141;142;133;1
119;228;60;1
383;343;83;1
49;133;137;1
84;333;138;1
270;98;66;1
53;70;139;1
171;423;70;1
101;170;163;1
308;375;73;1
350;341;67;1
107;431;64;1
86;110;90;1
151;179;47;1
206;229;141;1
276;121;32;1
351;264;143;1
44;8;11;1
151;212;116;1
342;91;59;1
384;105;56;1
53;423;115;1
415;186;44;1
255;396;18;1
322;340;132;1
107;60;109;1
192;417;91;1
402;57;95;1
259;433;60;1
136;122;139;1
55;198;114;1
74;124;162;1
314;136;141;1
25;134;119;2
21;352;5;1
243;178;96;1
5;93;136;1
396;104;36;1
306;251;56;1
111;125;119;1
349;431;130;1
237;315;116;1
129;356;117;1
137;101;135;1
74;216;57;1
342;93;164;1
131;86;142;1
274;299;116;1
139;101;158;1
242;243;116;1
54;151;114;1
45;265;152;1
387;323;45;1
222;188;163;1
395;107;100;1
53;111;37;1
182;103;114;1
257;434;156;1
275;299;136;1
320;266;6;1
80;365;117;1
351;120;46;1
229;104;115;1
233;89;58;1
385;268;7;1
359;22;40;1
305;246;91;1
334;357;57;1
307;211;156;1
181;237;7;1
139;121;96;1
341;99;7;1
65;281;113;1
91;71;112;1
191;212;68;1
179;95;90;1
176;86;94;1
310;432;93;1
334;75;130;1
319;184;48;1
346;104;94;1
88;394;136;1
334;89;60;1
308;128;33;1
327;133;107;1
349;138;47;1
334;431;8;1
310;365;90;1
109;139;141;1
240;386;14;1
248;303;45;1
130;348;96;1
322;45;118;1
407;264;156;1
8;12;141;1
105;20;91;1
197;183;62;1
389;242;13;1
305;264;127;1
183;170;69;1
247;431;9;1
176;2;21;1
305;417;39;1
157;130;153;1
204;274;85;1
411;37;111;1
321;95;111;1
17;99;121;1
389;314;81;1
247;89;119;1
97;286;141;1
431;384;138;1
312;96;105;1
181;188;58;1
308;94;129;1
102;317;91;1
106;138;142;1
140;121;21;1
256;403;70;1
384;33;105;1
352;226;143;1
356;51;111;1
230;101;20;1
412;115;32;1
101;303;139;1
277;299;58;1
171;244;138;1
325;104;162;1
34;267;137;1
405;225;93;1
244;431;56;1
122;4;33;1
100;280;92;1
277;76;56;1
216;234;140;1
252;203;117;1
168;154;161;1
348;128;66;1
68;433;142;1
104;103;60;1
305;187;71;1
216;221;147;1
245;190;88;1
420;184;12;1
427;380;44;1
305;245;81;1
309;12;122;1
371;347;6;1
334;187;104;1
431;417;135;1
345;338;141;1
150;49;7;1
108;128;70;1
254;312;55;1
318;51;67;1
106;19;90;1
128;160;75;1
425;406;46;1
136;316;163;1
343;129;114;1
189;420;119;1
429;30;12;1
383;253;32;1
318;343;42;1
50;341;89;1
381;142;21;1
431;299;159;1
233;104;64;1
109;96;143;1
172;151;143;1
89;89;6;1
312;307;37;1
380;319;155;1
171;304;141;1
266;298;142;1
3;50;140;1
340;127;109;1
11;7;130;1
257;431;15;1
47;320;125;1
254;300;69;1
150;157;81;1
130;102;91;1
271;404;143;1
431;400;17;1
242;412;88;1
30;52;161;1
163;265;134;1
143;113;61;1
211;135;122;1
182;408;165;1
431;411;15;1
149;406;93;1
403;244;71;1
181;114;134;1
190;196;165;1
303;188;56;1
140;157;161;1
113;242;1;1
153;273;116;1
304;256;142;1
356;91;111;1
319;309;141;1
115;380;115;1
6;40;137;1
87;56;68;1
96;244;21;1
92;97;24;1
199;306;112;1
258;402;57;1
387;381;140;1
412;236;158;1
232;47;80;1
409;319;138;1
108;332;163;1
104;237;111;1
127;340;111;1
322;307;37;1
53;123;147;1
400;323;143;1
13;159;161;1
91;8;15;1
245;300;138;1
195;95;14;1
346;379;79;1
225;3;122;1
103;315;137;1
389;92;67;1
130;72;150;1
368;171;121;1
70;75;84;1
129;95;60;1
323;403;119;1
324;413;153;1
358;363;123;1
240;85;86;1
317;431;138;1
127;187;136;1
119;423;81;1
167;274;142;1
370;92;44;1
127;303;135;1
83;275;31;1
15;168;110;1
381;289;45;1
172;431;15;1
431;349;66;1
182;112;93;1
210;170;12;1
118;314;154;1
112;93;90;1
319;228;114;1
310;220;92;1
105;192;48;1
130;45;9;1
117;125;128;1
333;381;94;1
186;300;20;1
429;177;143;1
44;214;122;1
95;263;161;1
49;303;66;1
113;408;42;1
106;247;141;1
331;117;20;1
84;401;54;1
5;325;18;1
99;234;83;1
93;49;113;1
243;273;36;1
65;366;47;1
356;388;94;1
171;301;116;1
136;302;0;1
310;356;35;1
138;333;140;1
160;143;34;1
180;346;47;1
26;92;159;1
303;247;132;1
94;431;37;1
27;347;81;1
302;255;155;1
127;130;17;1
119;141;17;1
157;135;56;1
307;131;81;1
341;130;145;1
105;49;25;1
126;431;90;1
103;124;157;1
280;1;71;1
405;275;46;1
71;255;14;1
7;402;67;1
303;165;21;1
220;182;135;1
104;354;142;1
88;141;112;1
239;244;131;1
324;291;92;1
313;169;49;1
219;113;45;1
171;248;125;1
302;403;164;1
5;327;164;1
167;133;66;1
300;313;94;1
399;431;140;1
243;44;139;1
41;53;140;1
121;43;91;1
128;54;145;1
169;406;28;1
72;112;101;1
83;360;111;1
129;202;60;1
260;346;68;1
148;45;105;1
404;407;163;1
9;143;73;1
402;135;31;1
345;150;87;1
374;104;80;1
171;318;96;1
103;124;16;1
344;26;56;1
135;35;146;1
296;357;7;1
277;106;114;1
122;125;20;1
161;6;95;1
261;191;43;1
332;320;157;1
164;112;89;1
138;179;96;1
303;255;163;1
90;431;30;1
88;395;8;1
222;235;9;1
372;335;26;1
275;300;111;1
89;383;67;1
175;116;62;1
315;93;116;1
238;337;140;1
122;3;24;1
275;11;129;1
41;48;80;1
2;159;10;1
321;190;116;1
126;364;165;1
48;184;70;1
96;302;48;1
313;431;76;1
399;322;44;1
203;310;15;1
366;92;8;1
300;302;165;1
212;202;31;1
44;141;45;1
242;431;137;1
338;129;156;1
222;136;73;1
87;42;47;1
134;67;93;1
93;279;117;1
5;114;44;1
123;2;67;1
408;102;164;1
10;31;90;1
382;149;69;1
228;127;163;1
259;164;145;1
306;109;44;1
73;240;80;1
45;157;163;1
159;94;85;1
119;107;15;1
198;243;120;1
115;5;162;1
328;105;81;1
137;402;155;1
323;158;69;1
101;129;155;1
107;351;144;1
183;81;73;1
224;201;163;1
155;334;43;1
265;245;102;1
89;388;33;1
106;88;82;1
388;343;93;1
201;204;137;1
389;68;117;1
44;182;7;1
97;356;19;1
208;298;69;1
108;118;15;1
100;8;80;1
271;79;44;1
82;407;92;1
122;102;133;1
123;118;106;1
79;93;83;1
7;25;143;1
96;133;113;1
395;346;18;1
184;431;79;1
321;135;92;1
355;10;105;1
381;125;104;1
45;365;117;1
272;384;45;1
431;406;61;1
136;431;7;1
177;432;54;1
404;178;153;1
311;195;141;1
426;178;155;1
317;82;118;1
300;118;5;1
99;249;10;1
302;308;166;1
16;302;93;1
185;74;128;1
228;117;18;1
170;261;126;1
127;278;95;1
3;79;112;1
414;58;121;1
116;188;67;1
34;105;39;1
260;137;142;1
326;202;60;1
64;132;60;1
27;125;90;1
259;303;33;1
131;110;36;1
128;139;60;1
172;102;89;1
334;130;164;1
399;331;16;1
106;190;37;1
332;431;37;1
36;308;50;1
94;431;36;1
254;74;62;1
141;116;146;1
237;125;128;1
390;275;82;1
147;306;65;1
50;35;57;1
406;260;163;1
248;272;30;1
416;275;82;1
428;423;157;1
128;90;16;1
146;77;89;1
366;34;21;1
304;431;164;1
374;202;141;1
191;422;18;1
174;228;19;1
414;431;116;1
165;305;158;1
187;245;104;1
9;27;161;1
299;244;47;1
123;129;46;1
327;112;153;1
42;164;84;1
33;197;18;1
123;187;68;1
412;325;103;1
181;278;68;1
409;431;66;1
307;242;138;1
314;14;51;1
138;89;16;1
115;85;73;1
184;181;137;1
91;95;117;1
138;11;94;1
252;203;119;1
178;165;33;1
320;98;131;1
274;401;45;1
251;431;92;1
97;107;121;1
407;383;140;1
196;392;109;1
41;150;62;1
172;7;104;1
95;431;109;1
330;220;70;1
124;133;87;1
375;204;91;1
375;81;63;1
392;353;11;1
355;55;48;1
334;109;93;1
98;102;104;1
245;119;94;1
102;85;112;1
12;386;141;1
8;150;116;1
420;316;59;1
107;271;69;1
38;393;78;1
113;99;64;1
426;432;59;1
408;200;44;1
302;337;67;1
337;301;57;1
188;174;114;1
143;302;17;1
236;386;139;1
313;91;135;1
150;270;90;1
343;243;89;1
196;90;14;1
352;315;139;1
97;104;159;1
409;234;122;1
255;434;60;1
231;159;46;1
262;308;164;1
112;274;34;1
154;27;104;1
198;355;6;1
306;257;76;1
112;169;110;1
312;106;158;1
274;434;54;1
188;105;20;1
378;402;126;1
29;86;141;1
425;306;82;1
276;431;53;1
98;2;145;1
338;156;65;1
410;136;9;1
351;210;93;1
405;434;13;1
110;139;160;1
202;434;33;1
143;68;19;1
314;345;117;1
82;216;95;1
33;316;96;1
392;315;33;1
391;421;58;1
301;238;127;1
1;124;142;1
310;105;121;1
104;103;120;1
126;405;44;1
111;167;104;1
164;92;65;1
381;118;32;1
307;420;165;1
82;431;83;1
393;107;112;1
255;335;96;1
52;409;44;1
247;331;143;1
311;203;8;1
339;92;147;1
112;121;66;1
27;407;63;1
193;312;133;1
356;218;47;1
317;431;140;1
303;133;140;1
259;405;104;1
191;109;101;1
102;423;22;1
242;95;143;1
55;263;145;1
122;107;140;1
139;335;20;1
140;103;23;1
251;111;81;1
393;200;18;1
12;89;152;1
151;105;68;1
339;302;116;1
180;308;118;1
414;431;159;1
255;338;119;1
376;130;21;1
110;96;87;1
85;388;136;1
117;158;95;1
112;395;44;1
242;96;43;1
368;318;141;1
232;349;41;1
65;97;105;1
98;310;34;1
396;151;42;1
308;188;160;1
253;374;84;1
307;135;97;1
401;384;69;1
108;304;108;1
317;354;16;1
370;340;22;1
143;204;161;1
383;351;46;1
261;115;56;1
74;114;57;1
38;154;91;1
94;254;16;1
369;140;42;1
384;93;112;1
90;140;23;1
161;273;9;1
118;297;161;1
129;380;139;1
140;273;82;1
270;434;58;1
305;399;11;1
135;389;19;1
119;176;158;1
126;277;57;1
405;423;142;1
113;231;19;1
271;110;142;1
325;366;67;1
52;118;139;1
245;431;140;1
89;379;45;1
305;432;134;1
298;249;56;1
11;351;112;1
305;94;110;1
384;399;19;1
51;16;69;1
303;261;21;1
247;320;47;1
338;340;78;1
341;41;46;1
172;184;142;1
305;87;118;1
264;246;43;1
250;15;69;1
312;411;56;1
282;322;94;1
378;7;139;1
139;121;93;1
108;337;117;1
242;370;117;1
5;393;18;1
331;375;161;1
323;431;89;1
412;106;45;1
23;389;45;1
388;384;165;1
65;111;145;1
317;400;115;1
309;318;43;1
299;257;11;1
301;264;22;1
81;381;95;1
103;217;59;1
270;30;68;1
223;232;115;1
224;119;78;1
261;55;165;1
431;430;94;1
355;325;116;1
131;164;129;1
114;10;70;1
201;188;31;1
235;13;112;1
311;103;6;1
122;351;40;1
175;320;151;1
185;246;156;1
158;12;32;1
231;428;65;1
108;318;34;1
16;29;116;1
431;297;111;1
155;100;119;1
95;252;161;1
308;316;138;1
80;329;160;1
302;342;156;1
122;161;94;1
348;395;68;1
155;188;46;1
232;187;104;1
104;194;112;1
159;122;10;1
14;128;122;1
84;37;46;1
275;251;31;1
129;92;53;1
339;128;162;1
126;321;44;1
143;340;60;1
169;51;9;1
424;276;7;1
238;55;108;1
386;310;132;1
99;88;46;1
167;246;105;1
111;310;70;1
431;410;161;1
257;112;160;1
324;263;117;1
318;386;40;1
97;392;38;1
318;431;65;1
332;198;106;1
97;431;81;1
238;320;19;1
330;123;18;1
410;303;32;1
26;123;132;1
214;199;41;1
334;127;55;1
29;111;22;1
142;2;112;1
109;133;66;1
179;215;21;1
245;267;32;1
242;97;95;1
347;431;36;1
380;85;137;1
185;167;131;1
197;410;142;1
24;431;55;1
97;168;138;1
88;321;156;1
110;164;72;1
211;187;161;1
177;431;43;1
302;386;81;1
423;390;55;1
323;324;141;1
387;121;94;1
331;190;82;1
106;134;33;1
309;353;95;1
412;97;111;1
256;316;7;1
307;264;18;1
400;261;150;1
100;240;15;1
347;249;94;1
303;322;158;1
335;95;116;1
426;106;44;1
356;260;144;1
83;338;94;1
302;137;162;1
138;200;119;1
80;154;103;1
263;271;42;1
168;247;33;1
330;143;35;1
125;245;103;1
247;89;115;1
160;203;139;1
316;50;47;1
100;95;43;1
377;401;142;1
431;267;20;1
116;431;106;1
320;98;60;1
71;76;110;1
348;431;161;1
377;212;66;1
349;84;22;1
265;110;56;1
380;317;164;1
228;312;144;1
309;315;50;1
264;310;159;1
132;107;92;1
224;223;58;1
89;402;120;1
314;305;103;1
250;88;109;1
307;107;84;1
272;2;69;1
407;101;136;1
78;106;86;1
304;246;63;1
253;407;69;1
99;98;89;1
397;146;92;1
196;100;69;1
49;382;164;1
86;281;163;1
334;114;18;1
113;304;64;1
275;377;144;1
414;91;6;1
184;95;87;1
102;94;35;1
79;155;65;1
313;414;35;1
346;92;117;1
141;431;34;1
20;155;45;1
389;363;31;1
259;261;65;1
415;373;162;1
174;246;105;1
368;62;78;1
402;317;116;1
381;121;83;1
404;89;46;1
96;51;61;1
365;61;161;1
33;127;119;1
273;324;20;1
136;351;160;1
352;96;154;1
296;241;88;1
259;405;160;1
337;97;118;1
231;216;113;1
188;194;116;1
302;138;163;1
233;431;157;1
314;193;143;1
163;257;116;1
429;101;63;1
422;304;161;1
254;212;119;1
416;344;78;1
259;188;158;1
101;132;156;1
339;174;109;1
134;190;25;1
312;414;141;1
186;184;48;1
177;221;10;1
406;394;17;1
216;425;128;1
88;249;159;1
12;413;139;1
79;278;71;1
305;121;21;1
407;424;41;1
282;231;105;1
329;138;5;1
425;396;42;1
176;431;37;1
428;146;117;1
107;301;167;1
431;194;46;1
311;136;159;1
213;88;57;1
26;188;116;1
60;138;85;1
113;431;14;1
313;305;129;1
93;319;94;1
103;199;118;1
384;110;94;1
426;261;166;1
376;88;164;1
389;296;144;1
322;97;140;1
354;323;57;1
351;102;113;1
421;261;80;1
99;249;144;1
45;379;152;1
102;25;133;1
409;95;71;1
133;81;134;1
376;324;141;1
416;378;80;1
322;27;19;1
401;298;29;1
64;112;112;1
418;104;19;1
170;137;143;1
381;404;10;1
86;104;93;1
312;267;114;1
338;150;70;1
129;343;115;1
233;200;134;1
96;130;153;1
376;349;33;1
421;125;92;1
397;419;119;1
114;103;55;1
394;95;162;1
250;300;56;1
298;319;18;1
249;402;157;1
125;6;37;1
41;103;80;1
110;118;163;1
27;413;69;1
330;140;139;1
135;85;135;1
98;119;91;1
426;246;17;1
225;85;18;1
96;431;160;1
247;86;133;1
49;42;81;1
43;134;167;1
60;7;80;1
124;251;19;1
43;156;150;1
308;160;45;1
392;431;57;1
267;431;90;1
348;263;11;1
135;396;63;1
344;109;47;1
110;321;68;1
263;41;139;1
123;384;56;1
302;106;139;1
88;114;143;1
273;32;132;1
324;135;77;1
268;267;128;1
340;178;34;1
40;62;6;1
203;71;22;1
265;130;60;1
49;39;70;1
111;143;84;1
101;97;117;1
102;100;127;1
274;431;57;1
183;152;135;1
96;186;85;1
261;197;144;1
55;141;116;1
356;352;11;1
381;21;115;1
184;96;139;1
333;79;91;1
419;97;6;1
309;268;112;1
317;104;70;1
336;96;95;1
135;1;39;1
307;141;66;1
86;353;116;1
9;101;131;1
38;317;154;1
247;97;90;1
170;431;42;1
122;330;159;1
311;107;116;1
360;206;141;1
268;90;92;1
265;12;63;1
301;263;93;1
134;137;117;1
112;239;140;1
37;399;68;1
404;386;136;1
230;183;133;1
238;163;120;1
84;100;46;1
402;266;137;1
247;364;10;1
201;335;105;1
426;306;47;1
29;174;141;1
381;277;66;1
129;321;96;1
221;169;47;1
234;263;12;1
113;61;115;1
306;275;44;1
245;323;112;1
345;321;135;1
423;110;138;1
178;92;106;1
431;179;140;1
313;316;162;1
109;395;82;1
268;413;38;1
324;151;22;1
107;140;85;1
110;312;132;1
93;106;116;1
277;101;134;1
409;419;46;1
48;48;46;1
28;200;146;1
262;432;7;1
316;104;72;1
74;69;19;1
304;167;12;1
51;141;41;1
278;304;114;1
327;21;23;1
58;93;110;1
170;349;152;1
319;379;115;1
261;179;81;1
392;138;94;1
102;143;37;1
113;100;57;1
164;423;143;1
348;322;62;1
391;10;17;1
342;309;117;1
94;141;120;1
52;399;52;1
57;306;131;1
215;274;155;1
91;120;92;1
11;306;117;1
127;42;71;1
232;267;43;1
431;430;162;1
180;418;112;1
353;431;45;1
107;105;97;1
426;234;59;1
214;195;146;1
307;346;165;1
167;430;125;1
137;131;40;1
320;87;92;1
201;299;152;1
308;278;152;1
342;346;20;1
29;320;40;1
163;170;31;1
406;274;86;1
159;27;91;1
386;85;18;1
268;433;79;1
346;110;65;1
86;30;68;1
324;108;105;1
356;271;73;1
106;100;41;1
299;26;62;1
130;101;94;1
431;175;62;1
431;376;136;1
19;431;15;1
273;313;88;1
123;118;110;1
414;431;66;1
190;131;55;1
399;5;95;1
11;46;42;1
314;421;115;1
325;309;51;1
205;178;89;1
32;22;114;1
108;136;44;1
240;302;83;1
116;338;160;1
48;107;38;1
